CodReg,Regione,Prov,provincia,CODICE,nome strada,UnivCom,comune,Inc,Mor,Fer,Inc2R,IncMezziP
01,Piemonte,001,Torino,SP09301TO,SP 093 -  di San Mauro,001249,San Mauro Torinese,1,0,1,1,0
01,Piemonte,001,Torino,SP09901TO,SP 099 -  di San Raffaele Cimena,001252,San Raffaele Cimena,1,0,4,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001254,San Secondo di Pinerolo,4,0,5,4,2
01,Piemonte,001,Torino,SP20101TO,SP 201 -  di Vaie,001256,Sant'Antonino di Susa,1,0,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001257,Santena,2,0,3,2,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001260,Scalenghe,1,0,1,0,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001260,Scalenghe,1,1,0,0,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001261,Scarmagno,2,0,2,0,0
01,Piemonte,001,Torino,SP00301TO,SP 003 -  della Cebrosa,001265,Settimo Torinese,11,0,14,3,0
01,Piemonte,001,Torino,SP01201TO,SP 012 -  del Fornacino,001265,Settimo Torinese,5,0,7,2,1
01,Piemonte,001,Torino,SP09301TO,SP 093 -  di San Mauro,001265,Settimo Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP22001TO,SP 220 -  di Brandizzo,001265,Settimo Torinese,3,0,7,0,1
01,Piemonte,001,Torino,SP07201TO,SP 072 -  di Nomaglio,001266,Settimo Vittone,1,0,1,0,0
01,Piemonte,001,Torino,SP06401TO,SP 064 -  della Valchiusella,001268,Strambinello,1,0,1,0,1
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001269,Strambino,3,0,5,0,0
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001269,Strambino,3,0,4,0,0
01,Piemonte,001,Torino,SP17201TO,SP 172 -  del colle delle Finestre,001270,Susa,1,0,2,1,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001272,Torino,6,0,10,2,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001272,Torino,2,0,2,1,1
01,Piemonte,001,Torino,SP00901TO,SP 009 -  di Altessano,001272,Torino,6,0,11,3,1
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001272,Torino,2,0,5,1,1
01,Piemonte,001,Torino,SP08901TO,SP 089 -  di Torrazza Piemonte,001273,Torrazza Piemonte,3,0,6,1,0
01,Piemonte,001,Torino,SP09001TO,SP 090 -  di Rondissone,001273,Torrazza Piemonte,1,0,1,0,1
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001275,Torre Pellice,1,0,1,0,0
01,Piemonte,001,Torino,SP12801TO,SP 128 -  di Pessione,001276,Trana,1,0,1,0,0
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001276,Trana,1,0,1,1,0
01,Piemonte,001,Torino,SP18701TO,SP 187 -  di Giaveno,001276,Trana,4,0,6,1,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001279,Traves,1,0,1,1,1
01,Piemonte,001,Torino,SP20101TO,SP 201 -  di Vaie,001283,Vaie,1,0,2,0,1
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001284,Val della Torre,3,0,3,1,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001287,Valperga,2,0,2,0,0
01,Piemonte,001,Torino,SP03601TO,SP 036 -  di Salassa,001287,Valperga,1,0,2,0,0
01,Piemonte,001,Torino,SP18301TO,SP 183 -  di Bruino,001289,Varisella,1,0,1,0,0
01,Piemonte,001,Torino,SP02101TO,SP 021 -  di San Carlo,001290,Vauda Canavese,3,0,4,1,1
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001292,Venaria Reale,7,0,16,1,1
01,Piemonte,001,Torino,SP10701TO,SP 107 -  di Brusasco,001294,Verrua Savoia,1,0,4,0,1
01,Piemonte,001,Torino,SP07801TO,SP 078 -  di Vestignè,001295,Vestignè,5,0,5,0,1
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001299,Vigone,2,0,2,0,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001299,Vigone,6,0,9,1,1
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001300,Villafranca Piemonte,1,0,3,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001301,Villanova Canavese,1,0,3,0,0
01,Piemonte,001,Torino,SP02401TO,SP 024 -  di Villanova,001301,Villanova Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001302,Villarbasse,10,0,10,3,1
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001308,Villastellone,5,0,5,1,1
01,Piemonte,001,Torino,SP13001TO,SP 130 -  dei Favari,001308,Villastellone,2,1,1,0,0
01,Piemonte,001,Torino,SP14001TO,SP 140 -  di None,001309,Vinovo,5,1,4,2,2
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001309,Vinovo,15,1,20,8,2
01,Piemonte,001,Torino,SP14401TO,SP 144 -  di Santa Maria,001309,Vinovo,3,0,3,1,0
01,Piemonte,001,Torino,SP14501TO,SP 145 -  di La Loggia,001309,Vinovo,3,0,6,0,1
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001310,Virle Piemonte,1,0,1,0,0
01,Piemonte,001,Torino,SP08401TO,SP 084 -  del Lago di Candia,001311,Vische,1,0,1,0,1
01,Piemonte,001,Torino,SP06401TO,SP 064 -  della Valchiusella,001312,Vistrorio,1,0,3,1,0
01,Piemonte,001,Torino,SP03201TO,SP 032 -  della Valle di Viù,001313,Viù,2,1,1,2,1
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001313,Viù,2,0,2,1,0
01,Piemonte,001,Torino,SP00301TO,SP 003 -  della Cebrosa,001314,Volpiano,2,0,2,1,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001314,Volpiano,5,1,6,2,2
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001314,Volpiano,5,0,6,0,2
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001315,Volvera,2,0,2,0,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001315,Volvera,3,0,4,0,1
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001315,Volvera,5,0,6,1,0
01,Piemonte,002,Vercelli,SP00501VC,SP 005 -  Vercelli-Asigliano Vercellese,002007,Asigliano Vercellese,2,0,2,1,0
01,Piemonte,002,Vercelli,SP11701VC,SP 117 -  Asigliano-Pezzana,002007,Asigliano Vercellese,1,1,0,0,0
01,Piemonte,002,Vercelli,SP11301VC,SP 113 -  Formigliana-Buronzo,002009,Balocco,1,0,1,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002011,Bianzè,2,0,3,1,0
01,Piemonte,002,Vercelli,SP04301VC,SP 043 -  ex SS 011-Borgo d'Ale,002015,Borgo d'Ale,2,0,3,0,0
01,Piemonte,002,Vercelli,SP01301VC,SP 013 -  Villata-Casalvolone,002016,Borgosesia,1,0,1,0,0
01,Piemonte,002,Vercelli,SP07201VC,SP 072 -  Borgosesia-Guardabosone,002016,Borgosesia,3,0,3,2,0
01,Piemonte,002,Vercelli,SP07601VC,SP 076 -  della Cremosina,002016,Borgosesia,1,0,3,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002021,Buronzo,1,0,1,0,0
01,Piemonte,002,Vercelli,SP06101VC,SP 061 -  Arborio-Buronzo,002021,Buronzo,1,0,1,0,0
01,Piemonte,002,Vercelli,SP06201VC,SP 062 -  Buronzo-Cossato,002021,Buronzo,1,0,1,0,0
01,Piemonte,002,Vercelli,SP12101VC,SP 121 -  Caresana-Motta de' Conti,002030,Caresana,1,0,1,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002032,Carisio,2,0,2,2,0
01,Piemonte,002,Vercelli,SP01901VC,SP 019 -  Desana-Stroppiana,002047,Costanzana,1,0,1,0,0
01,Piemonte,002,Vercelli,SP00101VC,SP 001 -  delle Grange,002049,Crescentino,2,2,2,0,0
01,Piemonte,002,Vercelli,SP00201VC,SP 002 -  Crescentino-Livorno Ferraris,002049,Crescentino,4,1,3,2,0
01,Piemonte,002,Vercelli,SP03701VC,SP 037 -  Crescentino Saluggia,002049,Crescentino,1,0,1,0,1
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002061,Gattinara,1,0,1,0,0
01,Piemonte,002,Vercelli,SP11101VC,SP 111 -  Ghisalrengo-Carpignano Sesia (Confine di Novara),002062,Ghislarengo,1,0,1,0,0
01,Piemonte,002,Vercelli,SP07101VC,SP 071 -  Bornate-Crevacuore,002066,Guardabosone,1,0,1,0,0
01,Piemonte,002,Vercelli,SP00201VC,SP 002 -  Crescentino-Livorno Ferraris,002067,Lamporo,2,0,2,1,0
01,Piemonte,002,Vercelli,SP00101VC,SP 001 -  delle Grange,002070,Lignana,3,0,3,0,1
01,Piemonte,002,Vercelli,SP00101VC,SP 001 -  delle Grange,002071,Livorno Ferraris,1,0,2,0,0
01,Piemonte,002,Vercelli,SP00201VC,SP 002 -  Crescentino-Livorno Ferraris,002071,Livorno Ferraris,1,0,1,0,1
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002071,Livorno Ferraris,5,2,7,2,2
01,Piemonte,002,Vercelli,SP00701VC,SP 007 -  Trino-Livorno Ferraris,002071,Livorno Ferraris,1,0,1,0,1
01,Piemonte,002,Vercelli,SP12301VC,SP 123 -  Livorno Ferraris-Cigliano,002071,Livorno Ferraris,2,0,4,0,0
01,Piemonte,002,Vercelli,SP06801VC,SP 068 -  ex SS 142-San Maurizio,002072,Lozzolo,1,0,2,0,1
01,Piemonte,002,Vercelli,SP04801VC,SP 048 -  ex SS 595-Moncrivello,002079,Moncrivello,1,0,1,0,0
01,Piemonte,002,Vercelli,SP12101VC,SP 121 -  Caresana-Motta de' Conti,002082,Motta de' Conti,2,0,2,1,0
01,Piemonte,002,Vercelli,SP00601VC,SP 006 -  Vercelli-Formigliana,002088,Olcenengo,2,1,1,0,0
01,Piemonte,002,Vercelli,SP01701VC,SP 017 -  Prarolo-ex SS 031,002104,Prarolo,1,0,1,0,0
01,Piemonte,002,Vercelli,SP06401VC,SP 064 -  Rovasenda-Roasio,002116,Roasio,1,0,2,0,0
01,Piemonte,002,Vercelli,SP10701VC,SP 107 -  Frazione Castelletto Villa,002116,Roasio,2,0,2,1,1
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002128,Saluggia,2,0,2,0,0
01,Piemonte,002,Vercelli,SP11501VC,SP 115 -  San Germano Vercellese-Vettignè,002131,San Germano Vercellese,1,0,1,1,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002133,Santhià,1,0,1,0,0
01,Piemonte,002,Vercelli,SP04001VC,SP 040 -  Santhià-Alice Castello,002133,Santhià,4,0,4,2,1
01,Piemonte,002,Vercelli,SP05401VC,SP 054 -  Santhià-Salussola,002133,Santhià,1,0,2,0,0
01,Piemonte,002,Vercelli,SP07001VC,SP 070 -  Serravalle Sesia-Romagnano Sesia,002137,Serravalle Sesia,1,0,2,0,0
01,Piemonte,002,Vercelli,SP02001VC,SP 020 -  Rive-Trino,002148,Trino,1,0,2,0,0
01,Piemonte,002,Vercelli,SP07601VC,SP 076 -  della Cremosina,002152,Valduggia,4,0,5,2,0
01,Piemonte,002,Vercelli,SP00501VC,SP 005 -  Vercelli-Asigliano Vercellese,002158,Vercelli,1,0,4,0,0
01,Piemonte,002,Vercelli,SP00601VC,SP 006 -  Vercelli-Formigliana,002158,Vercelli,1,0,1,0,0
01,Piemonte,002,Vercelli,SP01102VC,SP 011 bis -  Vercelli-Borgovercelli,002158,Vercelli,2,0,4,1,0
01,Piemonte,002,Vercelli,SP01301VC,SP 013 -  Villata-Casalvolone,002164,Villata,1,1,2,0,0
01,Piemonte,003,Novara,SP02301NO,SP 023 -  Fontaneto-Cressa-Divignano-SS 032 (1° e 2° Tronco),003001,Agrate Conturbia,1,0,1,0,0
01,Piemonte,003,Novara,SP04301NO,SP 043 -  Miasino-Ameno-Bolzano Novarese,003002,Ameno,1,0,1,1,0
01,Piemonte,003,Novara,SP03901NO,SP 039 -  delle Due Riviere,003006,Armeno,1,0,1,1,0
01,Piemonte,003,Novara,SP04101NO,SP 041 -  del Mottarone,003006,Armeno,5,0,7,4,0
01,Piemonte,003,Novara,SP04201NO,SP 042 -  Armeno-Omegna,003006,Armeno,1,0,3,0,0
01,Piemonte,003,Novara,SP03501NO,SP 035 -  Arona-San Carlo-Ghevio,003008,Arona,2,0,5,0,0
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003012,Barengo,1,0,1,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003016,Bellinzago Novarese,2,0,3,1,0
01,Piemonte,003,Novara,SP10201NO,SP 102 -  Bellinzago-Cologno,003016,Bellinzago Novarese,1,0,2,0,0
01,Piemonte,003,Novara,SP01551NO,SP 015/b -  Biandrate-Recetto,003018,Biandrate,1,0,1,0,1
01,Piemonte,003,Novara,SP02301NO,SP 023 -  Fontaneto-Cressa-Divignano-SS 032 (1° e 2° Tronco),003021,Bogogno,1,0,2,0,0
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003022,Bolzano Novarese,1,0,2,0,1
01,Piemonte,003,Novara,SP04301NO,SP 043 -  Miasino-Ameno-Bolzano Novarese,003022,Bolzano Novarese,1,0,1,0,0
01,Piemonte,003,Novara,SP09601NO,SP 096 -  Borgolavezzaro-Tornaco,003023,Borgolavezzaro,1,0,1,1,0
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003024,Borgomanero,1,0,1,0,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003024,Borgomanero,1,0,1,0,0
01,Piemonte,003,Novara,SP08401NO,SP 084 -  Borgomanero-Bogogno,003024,Borgomanero,1,0,1,0,0
01,Piemonte,003,Novara,SP08501NO,SP 085 -  Vergano-Gargallo,003024,Borgomanero,2,1,1,0,0
01,Piemonte,003,Novara,SP16701NO,SP 167 -  Borgomanero-Gozzano,003024,Borgomanero,1,1,0,1,0
01,Piemonte,003,Novara,SP02801NO,SP 028 -  Borgoticino-Castelletto Ticino,003025,Borgo Ticino,1,0,1,0,0
01,Piemonte,003,Novara,SP02001NO,SP 020 -  Agnellengo-Barengo-Fara,003027,Briona,1,0,1,0,0
01,Piemonte,003,Novara,SP10101NO,SP 101 -  di Morghengo,003030,Caltignaga,1,0,1,0,0
01,Piemonte,003,Novara,SP00201NO,SP 002 -  Novara-Cameri,003032,Cameri,5,0,5,2,1
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003032,Cameri,5,1,6,2,0
01,Piemonte,003,Novara,SP08301NO,SP 083 -  Caltignaga-Cameli,003032,Cameri,1,0,1,1,0
01,Piemonte,003,Novara,SP01501NO,SP 015 -  Fara-Borgovercelli,003036,Carpignano Sesia,2,0,2,1,1
01,Piemonte,003,Novara,SP01601NO,SP 016 -  Est Sesia,003036,Carpignano Sesia,1,0,1,1,0
01,Piemonte,003,Novara,SP01401NO,SP 014 -  di Castellazzo,003042,Castellazzo Novarese,2,0,4,0,0
01,Piemonte,003,Novara,SP02801NO,SP 028 -  Borgoticino-Castelletto Ticino,003043,Castelletto sopra Ticino,1,0,1,0,0
01,Piemonte,003,Novara,SP02901NO,SP 029 -  Pombia-Castelletto Ticino-SS 033,003043,Castelletto sopra Ticino,3,0,3,1,1
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003044,Cavaglietto,2,1,2,1,0
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003045,Cavaglio d'Agogna,1,0,1,1,0
01,Piemonte,003,Novara,SP02201NO,SP 022 -  Ghemme-Cavaglio-Suno,003045,Cavaglio d'Agogna,1,0,1,0,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003047,Cavallirio,1,0,1,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003049,Cerano,1,0,1,0,0
01,Piemonte,003,Novara,SP00601NO,SP 006 -  Trasversale del Basso Novarese,003049,Cerano,5,2,9,4,0
01,Piemonte,003,Novara,SP08901NO,SP 089 -  Oleggio Castello-Comignago,003052,Comignago,2,0,2,1,0
01,Piemonte,003,Novara,SP01801NO,SP 018 -  Marano-Mezzomerico-Suno-Cressa,003055,Cressa,2,0,4,1,0
01,Piemonte,003,Novara,SP15601NO,SP 156 -  di Cressa,003055,Cressa,2,0,3,1,0
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003058,Cureggio,1,0,1,0,1
01,Piemonte,003,Novara,SP01501NO,SP 015 -  Fara-Borgovercelli,003065,Fara Novarese,3,0,4,1,1
01,Piemonte,003,Novara,SP02001NO,SP 020 -  Agnellengo-Barengo-Fara,003065,Fara Novarese,2,1,1,1,1
01,Piemonte,003,Novara,SP12201NO,SP 122 -  di Fontaneto,003066,Fontaneto d'Agogna,1,0,1,0,0
01,Piemonte,003,Novara,SP15601NO,SP 156 -  di Cressa,003066,Fontaneto d'Agogna,1,0,2,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003068,Galliate,9,0,9,6,1
01,Piemonte,003,Novara,SP09801NO,SP 098 -  Olengo-Garbagna-Terdobbiate,003069,Garbagna Novarese,1,0,1,0,0
01,Piemonte,003,Novara,SP10601NO,SP 106 -  Ghemme-Carpignano Sesia,003073,Ghemme,2,0,2,1,0
01,Piemonte,003,Novara,SP04401NO,SP 044 -  di Gargallo e Soriso,003076,Gozzano,1,0,1,0,0
01,Piemonte,003,Novara,SP04501NO,SP 045 -  della Cremosina,003076,Gozzano,1,0,1,0,0
01,Piemonte,003,Novara,SP04601NO,SP 046 -  Occidentale del Lago d'Orta,003076,Gozzano,1,0,1,1,0
01,Piemonte,003,Novara,SP12301NO,SP 123 -  di Bugnate,003076,Gozzano,1,0,1,1,0
01,Piemonte,003,Novara,SP16701NO,SP 167 -  Borgomanero-Gozzano,003076,Gozzano,1,0,1,0,0
01,Piemonte,003,Novara,SP00901NO,SP 009 -  di Granozzo,003077,Granozzo con Monticello,1,0,2,0,0
01,Piemonte,003,Novara,SP01301NO,SP 013 -  di Grignasco,003079,Grignasco,5,0,11,1,0
01,Piemonte,003,Novara,SP03301NO,SP 033 -  Gozzano-Oleggio Castello,003082,Invorio,1,0,1,1,0
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003082,Invorio,2,0,6,0,0
01,Piemonte,003,Novara,SP01601NO,SP 016 -  Est Sesia,003083,Landiona,1,0,1,0,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003088,Maggiora,2,0,2,0,0
01,Piemonte,003,Novara,SP03150NO,SP 031/a -  Maggiora-ex SS 142,003088,Maggiora,1,0,1,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003091,Marano Ticino,2,0,3,0,1
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003093,Massino Visconti,1,0,1,1,0
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003095,Meina,1,0,1,1,1
01,Piemonte,003,Novara,SP11001NO,SP 110 -  di Montrigiasco,003095,Meina,1,1,0,1,0
01,Piemonte,003,Novara,SP01850NO,SP 018/a -  Mezzomerico-Oleggio,003097,Mezzomerico,1,0,1,1,0
01,Piemonte,003,Novara,SP01701NO,SP 017 -  Ticino-Oleggio-Proh,003100,Momo,2,0,2,1,0
01,Piemonte,003,Novara,SP00901NO,SP 009 -  di Granozzo,003106,Novara,1,0,1,0,0
01,Piemonte,003,Novara,SP09701NO,SP 097 -  di Mercadante,003106,Novara,1,0,2,0,0
01,Piemonte,003,Novara,SP09901NO,SP 099 -  Olengo-Trecate,003106,Novara,1,0,1,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003108,Oleggio,7,0,8,2,1
01,Piemonte,003,Novara,SP01701NO,SP 017 -  Ticino-Oleggio-Proh,003108,Oleggio,5,0,5,2,3
01,Piemonte,003,Novara,SP01801NO,SP 018 -  Marano-Mezzomerico-Suno-Cressa,003108,Oleggio,2,0,2,1,0
01,Piemonte,003,Novara,SP14801NO,SP 148 -  Oleggio-Castelnovate-Pombia,003108,Oleggio,1,0,1,1,0
01,Piemonte,003,Novara,SP15901NO,SP 159 -  Montrigiasco-Oleggio Castello,003109,Oleggio Castello,1,0,2,0,0
01,Piemonte,003,Novara,SP03301NO,SP 033 -  Gozzano-Oleggio Castello,003114,Paruzzaro,2,0,2,0,0
01,Piemonte,003,Novara,SP04601NO,SP 046 -  Occidentale del Lago d'Orta,003115,Pella,2,0,4,1,0
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003119,Pisano,1,0,1,1,0
01,Piemonte,003,Novara,SP03601NO,SP 036 -  Meina-Pisano-Colazza (1° e 2° Tronco),003119,Pisano,2,0,2,0,0
01,Piemonte,003,Novara,SP04501NO,SP 045 -  della Cremosina,003120,Pogno,2,0,2,0,0
01,Piemonte,003,Novara,SP04701NO,SP 047 -  Pogno-Alzo,003120,Pogno,1,0,1,1,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003122,Prato Sesia,1,0,1,0,0
01,Piemonte,003,Novara,SP10701NO,SP 107 -  di Romagnano Sesia,003130,Romagnano Sesia,8,0,17,1,0
01,Piemonte,003,Novara,SP16501NO,SP 165 -  di Vintebbio,003130,Romagnano Sesia,1,0,1,0,0
01,Piemonte,003,Novara,SP04601NO,SP 046 -  Occidentale del Lago d'Orta,003133,San Maurizio d'Opaglio,1,0,1,0,0
01,Piemonte,003,Novara,SP04701NO,SP 047 -  Pogno-Alzo,003133,San Maurizio d'Opaglio,3,0,3,2,0
01,Piemonte,003,Novara,SP04801NO,SP 048 -  Lagna-Pella,003133,San Maurizio d'Opaglio,2,0,4,0,0
01,Piemonte,003,Novara,SP01101NO,SP 011 -  di Biandrate,003135,San Pietro Mosezzo,2,0,3,0,0
01,Piemonte,003,Novara,SP01501NO,SP 015 -  Fara-Borgovercelli,003138,Sillavengo,2,0,3,0,0
01,Piemonte,003,Novara,SP01801NO,SP 018 -  Marano-Mezzomerico-Suno-Cressa,003143,Suno,1,0,1,1,0
01,Piemonte,003,Novara,SP00601NO,SP 006 -  Trasversale del Basso Novarese,003144,Terdobbiate,1,0,2,1,0
01,Piemonte,003,Novara,SP07601NO,SP 076 -  Garbagna-Terdobbiate,003144,Terdobbiate,1,0,2,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003149,Trecate,3,0,9,1,0
01,Piemonte,003,Novara,SP00501NO,SP 005 -  di Sozzago,003149,Trecate,1,0,1,0,0
01,Piemonte,003,Novara,SP00601NO,SP 006 -  Trasversale del Basso Novarese,003149,Trecate,2,0,4,1,0
01,Piemonte,003,Novara,SP00801NO,SP 008 -  Vespolate-Tornaco,003158,Vespolate,1,0,2,0,1
01,Piemonte,004,Cuneo,SP26301CN,SP 263 -,004001,Acceglio,1,0,2,1,0
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004003,Alba,14,0,19,4,1
01,Piemonte,004,Cuneo,SP00701CN,SP 007 -,004003,Alba,1,0,1,1,0
01,Piemonte,004,Cuneo,SP15801CN,SP 158 -,004003,Alba,1,0,1,0,0
01,Piemonte,004,Cuneo,SP02701CN,SP 027 -,004009,Bagnolo Piemonte,17,0,22,5,1
01,Piemonte,004,Cuneo,SP24601CN,SP 246 -,004009,Bagnolo Piemonte,3,0,4,0,0
01,Piemonte,004,Cuneo,SP01001CN,SP 010 -,004010,Baldissero d'Alba,1,0,1,0,0
01,Piemonte,004,Cuneo,SP05101CN,SP 051 -,004011,Barbaresco,1,0,1,1,0
01,Piemonte,004,Cuneo,SP02701CN,SP 027 -,004012,Barge,4,0,4,1,0
01,Piemonte,004,Cuneo,SP02801CN,SP 028 -,004012,Barge,1,0,2,0,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004012,Barge,4,0,9,0,1
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004013,Barolo,2,0,6,0,1
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004019,Bene Vagienna,3,0,4,0,1
01,Piemonte,004,Cuneo,SP20601CN,SP 206 -,004019,Bene Vagienna,4,0,6,1,1
01,Piemonte,004,Cuneo,SP02301CN,SP 023 -,004025,Borgo San Dalmazzo,2,0,5,1,0
01,Piemonte,004,Cuneo,SP03101CN,SP 031 -,004026,Bosia,1,0,1,0,1
01,Piemonte,004,Cuneo,SP02101CN,SP 021 -,004028,Boves,4,0,5,1,0
01,Piemonte,004,Cuneo,SP24401CN,SP 244 -,004028,Boves,1,0,1,1,0
01,Piemonte,004,Cuneo,SP00701CN,SP 007 -,004029,Bra,13,1,25,2,3
01,Piemonte,004,Cuneo,SP04801CN,SP 048 -,004029,Bra,2,0,4,0,0
01,Piemonte,004,Cuneo,SP13401CN,SP 134 -,004029,Bra,4,0,7,1,0
01,Piemonte,004,Cuneo,SP29401CN,SP 294 -,004029,Bra,1,1,0,0,0
01,Piemonte,004,Cuneo,SP04701CN,SP 047 -,004032,Brondello,1,0,1,0,0
01,Piemonte,004,Cuneo,SP00801CN,SP 008 -,004033,Brossasco,1,0,1,1,0
01,Piemonte,004,Cuneo,SP04601CN,SP 046 -,004034,Busca,2,0,2,1,0
01,Piemonte,004,Cuneo,SP15501CN,SP 155 -,004034,Busca,1,0,2,0,0
01,Piemonte,004,Cuneo,SP17401CN,SP 174 -,004034,Busca,3,0,7,0,0
01,Piemonte,004,Cuneo,SP18801CN,SP 188 -,004034,Busca,2,0,2,1,1
01,Piemonte,004,Cuneo,SP19701CN,SP 197 -,004034,Busca,3,0,5,2,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004037,Canale,2,1,2,1,1
01,Piemonte,004,Cuneo,SP26401CN,SP 264 -,004037,Canale,1,0,1,0,1
01,Piemonte,004,Cuneo,SP35101CN,SP 351 -,004037,Canale,1,0,2,0,0
01,Piemonte,004,Cuneo,SP02301CN,SP 023 -,004040,Caraglio,2,0,2,2,1
01,Piemonte,004,Cuneo,SP17401CN,SP 174 -,004040,Caraglio,4,0,9,0,0
01,Piemonte,004,Cuneo,SP21001CN,SP 210 -,004040,Caraglio,2,0,2,2,0
01,Piemonte,004,Cuneo,SP16501CN,SP 165 -,004041,Caramagna Piemonte,6,0,15,0,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004042,Cardè,4,0,6,0,0
