CodReg,REGIONE,Prov,provincia,CODICE,nome strada,UnivCom,comune,Inc,Mor,Fer,N_Vei,Inc2R,IncMezziP
01,Piemonte,001,Torino,SP09101TO,SP 091 -  del Boschetto,001293,Verolengo,4,0,4,7,1,0
01,Piemonte,001,Torino,SP10701TO,SP 107 -  di Brusasco,001294,Verrua Savoia,1,0,4,1,0,0
01,Piemonte,001,Torino,SP11101TO,SP 111 -  di Sulpiano,001294,Verrua Savoia,1,0,2,1,0,0
01,Piemonte,001,Torino,SP07801TO,SP 078 -  di Vestignè,001295,Vestignè,4,0,5,6,0,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001299,Vigone,3,0,4,4,0,1
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001299,Vigone,1,0,2,2,0,0
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001302,Villarbasse,1,0,1,1,0,0
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001303,Villar Dora,3,0,7,6,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001308,Villastellone,1,0,1,2,0,0
01,Piemonte,001,Torino,SP14001TO,SP 140 -  di None,001309,Vinovo,3,0,5,5,0,1
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001309,Vinovo,1,0,1,1,0,1
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001309,Vinovo,8,0,8,14,3,2
01,Piemonte,001,Torino,SP14501TO,SP 145 -  di La Loggia,001309,Vinovo,2,0,4,4,1,0
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001310,Virle Piemonte,1,0,1,2,0,0
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001311,Vische,3,0,3,4,0,1
01,Piemonte,001,Torino,SP06401TO,SP 064 -  della Valchiusella,001312,Vistrorio,1,0,2,1,0,0
01,Piemonte,001,Torino,SP03201TO,SP 032 -  della Valle di Viù,001313,Viù,1,0,1,1,0,0
01,Piemonte,001,Torino,SP00301TO,SP 003 -  della Cebrosa,001314,Volpiano,2,0,2,4,0,1
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001314,Volpiano,2,0,2,5,2,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001314,Volpiano,7,1,13,12,2,1
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001315,Volvera,3,1,3,5,1,1
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001315,Volvera,2,0,3,3,0,1
01,Piemonte,002,Vercelli,SP04001VC,SP 040 -  Santhià-Alice Castello,002004,Alice Castello,1,0,1,2,0,1
01,Piemonte,002,Vercelli,SP12501VC,SP 125 -  Traversa Interna di Arborio,002006,Arborio,1,0,1,2,0,0
01,Piemonte,002,Vercelli,SP00501VC,SP 005 -  Vercelli-Asigliano Vercellese,002007,Asigliano Vercellese,1,0,1,2,1,0
01,Piemonte,002,Vercelli,SP03801VC,SP 038 -  Bianzè-ex SS 011,002011,Bianzè,1,0,2,2,1,0
01,Piemonte,002,Vercelli,SP01001VC,SP 010 -  di Valle Sermenza,002014,Boccioleto,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP04301VC,SP 043 -  ex SS 011-Borgo d'Ale,002015,Borgo d'Ale,1,0,2,2,0,0
01,Piemonte,002,Vercelli,SP07501VC,SP 075 -  Borgosesia-Grignasco,002016,Borgosesia,1,0,1,1,1,0
01,Piemonte,002,Vercelli,SP07601VC,SP 076 -  della Cremosina,002016,Borgosesia,1,0,1,2,1,0
01,Piemonte,002,Vercelli,SP01201VC,SP 012 -  Borgovercelli-Villata,002017,Borgo Vercelli,2,0,3,3,0,1
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002021,Buronzo,2,2,1,2,1,0
01,Piemonte,002,Vercelli,SP00601VC,SP 006 -  Vercelli-Formigliana,002021,Buronzo,2,0,2,2,0,0
01,Piemonte,002,Vercelli,SP06201VC,SP 062 -  Buronzo-Cossato,002021,Buronzo,1,0,1,1,0,1
01,Piemonte,002,Vercelli,SP01901VC,SP 019 -  Desana-Stroppiana,002030,Caresana,1,0,4,2,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002032,Carisio,2,0,2,4,1,0
01,Piemonte,002,Vercelli,SP00901VC,SP 009 -  di Valle Mastallone,002048,Cravagliana,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00201VC,SP 002 -  Crescentino-Livorno Ferraris,002049,Crescentino,1,1,1,1,1,0
01,Piemonte,002,Vercelli,SP03701VC,SP 037 -  Crescentino Saluggia,002049,Crescentino,1,0,1,2,0,0
01,Piemonte,002,Vercelli,SP11601VC,SP 116 -  Lignana-Asigliano,002054,Desana,1,0,1,2,0,0
01,Piemonte,002,Vercelli,SP06501VC,SP 065 -  Rovasenda-Ghislarengo,002062,Ghislarengo,2,1,2,4,0,1
01,Piemonte,002,Vercelli,SP00101VC,SP 001 -  delle Grange,002070,Lignana,2,0,4,3,0,0
01,Piemonte,002,Vercelli,SP00101VC,SP 001 -  delle Grange,002071,Livorno Ferraris,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002071,Livorno Ferraris,2,0,5,4,0,0
01,Piemonte,002,Vercelli,SP00701VC,SP 007 -  Trino-Livorno Ferraris,002071,Livorno Ferraris,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00401VC,SP 004 -  Vercelli-Prarolo,002082,Motta Dè Conti,1,0,1,2,1,0
01,Piemonte,002,Vercelli,SP08201VC,SP 082 -  Quare-Rassa,002097,Piode,1,0,1,2,0,1
01,Piemonte,002,Vercelli,SP00401VC,SP 004 -  Vercelli-Prarolo,002104,Prarolo,3,0,4,5,1,0
01,Piemonte,002,Vercelli,SP10501VC,SP 105 -  Doccio-Crevola,002107,Quarona,1,0,2,2,1,0
01,Piemonte,002,Vercelli,SP08201VC,SP 082 -  Quare-Rassa,002110,Rassa,1,1,0,1,1,0
01,Piemonte,002,Vercelli,SP00101VC,SP 001 -  delle Grange,002118,Ronsecco,2,0,3,3,1,1
01,Piemonte,002,Vercelli,SP03001VC,SP 030 -  Tronzano-Tricerro,002118,Ronsecco,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002122,Rovasenda,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP06401VC,SP 064 -  Rovasenda-Roasio,002122,Rovasenda,2,0,3,4,1,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002128,Saluggia,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP03701VC,SP 037 -  Crescentino Saluggia,002128,Saluggia,2,0,2,3,1,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002133,Santhià,1,0,1,2,0,1
01,Piemonte,002,Vercelli,SP04001VC,SP 040 -  Santhià-Alice Castello,002133,Santhià,2,0,2,3,0,0
01,Piemonte,002,Vercelli,SP05401VC,SP 054 -  Santhià-Salussola,002133,Santhià,1,1,0,2,1,1
01,Piemonte,002,Vercelli,SP07101VC,SP 071 -  Bornate-Crevacuore,002137,Serravalle Sesia,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00301VC,SP 003 -  Saluggia-Gattinara,002150,Tronzano Vercellese,1,0,2,1,0,0
01,Piemonte,002,Vercelli,SP03001VC,SP 030 -  Tronzano-Tricerro,002150,Tronzano Vercellese,1,0,1,2,0,0
01,Piemonte,002,Vercelli,SP07601VC,SP 076 -  della Cremosina,002152,Valduggia,2,0,2,2,2,0
01,Piemonte,002,Vercelli,SP00901VC,SP 009 -  di Valle Mastallone,002156,Varallo,1,0,1,2,1,0
01,Piemonte,002,Vercelli,SP10501VC,SP 105 -  Doccio-Crevola,002156,Varallo,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00401VC,SP 004 -  Vercelli-Prarolo,002158,Vercelli,1,0,1,2,1,1
01,Piemonte,002,Vercelli,SP00501VC,SP 005 -  Vercelli-Asigliano Vercellese,002158,Vercelli,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP00601VC,SP 006 -  Vercelli-Formigliana,002158,Vercelli,1,0,1,1,0,0
01,Piemonte,002,Vercelli,SP05701VC,SP 057 -  Balocco-Albano Vercellese,002163,Villarboit,1,1,3,1,0,0
01,Piemonte,003,Novara,SP02301NO,SP 023 -  Fontaneto-Cressa-Divignano-SS 032 (1° e 2° Tronco),003001,Agrate Conturbia,1,0,1,1,0,0
01,Piemonte,003,Novara,SP02401NO,SP 024 -  Agrate Conturbia-Comignago,003001,Agrate Conturbia,1,0,3,1,0,0
01,Piemonte,003,Novara,SP04301NO,SP 043 -  Miasino-Ameno-Bolzano Novarese,003002,Ameno,1,0,2,2,0,0
01,Piemonte,003,Novara,SP08701NO,SP 087 -  Vacciago-Cave di Corconio-ex SS 229,003002,Ameno,1,0,1,2,1,0
01,Piemonte,003,Novara,SP04101NO,SP 041 -  del Mottarone,003006,Armeno,1,0,1,2,1,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003016,Bellinzago Novarese,5,1,5,7,2,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003019,Boca,1,0,1,2,0,0
01,Piemonte,003,Novara,SP03151NO,SP 031/b -  Boca-ex SS 142,003019,Boca,1,0,3,1,0,0
01,Piemonte,003,Novara,SP03201NO,SP 032 -  Boca-Grignasco,003019,Boca,1,0,2,2,0,0
01,Piemonte,003,Novara,SP04301NO,SP 043 -  Miasino-Ameno-Bolzano Novarese,003022,Bolzano Novarese,1,0,1,2,0,1
01,Piemonte,003,Novara,SP11101NO,SP 111 -  Invorio-Bolzano Novarese,003022,Bolzano Novarese,1,0,1,1,1,0
01,Piemonte,003,Novara,SP12101NO,SP 121 -  di Borgolavezzaro,003023,Borgolavezzaro,1,0,2,1,0,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003024,Borgomanero,2,0,3,3,1,0
01,Piemonte,003,Novara,SP15601NO,SP 156 -  di Cressa,003024,Borgomanero,1,0,5,2,0,0
01,Piemonte,003,Novara,SP16701NO,SP 167 -  Borgomanero-Gozzano (con Raccordi),003024,Borgomanero,1,0,1,2,1,0
01,Piemonte,003,Novara,SP02801NO,SP 028 -  Borgoticino-Castelletto Ticino,003025,Borgo Ticino,1,0,2,2,0,0
01,Piemonte,003,Novara,SP01401NO,SP 014 -  di Castellazzo,003027,Briona,1,0,1,1,0,0
01,Piemonte,003,Novara,SP00201NO,SP 002 -  Novara-Cameri,003032,Cameri,1,0,1,2,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003032,Cameri,1,0,1,2,1,0
01,Piemonte,003,Novara,SP01501NO,SP 015 -  Fara-Borgovercelli (1° e 2° Tronco),003036,Carpignano Sesia,1,0,1,2,1,0
01,Piemonte,003,Novara,SP10601NO,SP 106 -  Ghemme-Carpignano Sesia,003036,Carpignano Sesia,1,0,1,1,0,0
01,Piemonte,003,Novara,SP01201NO,SP 012 -  Casaleggio-Vicolungo,003039,Casaleggio Novara,1,0,1,1,0,0
01,Piemonte,003,Novara,SP00601NO,"SP 006 -  Trasversale del Basso Novarese (1°, 2°, 3° e 4° Tronco)",003040,Casalino,1,1,4,1,0,0
01,Piemonte,003,Novara,SP01501NO,SP 015 -  Fara-Borgovercelli (1° e 2° Tronco),003041,Casalvolone,1,0,1,1,0,1
01,Piemonte,003,Novara,SP15401NO,SP 154 -  di Sillavengo,003042,Castellazzo Novarese,1,0,1,1,0,0
01,Piemonte,003,Novara,SP02801NO,SP 028 -  Borgoticino-Castelletto Ticino,003043,Castelletto Sopra Ticino,3,0,3,4,2,0
01,Piemonte,003,Novara,SP02901NO,SP 029 -  Pombia-Castelletto Ticino-SS 033,003043,Castelletto Sopra Ticino,2,0,2,3,1,0
01,Piemonte,003,Novara,SP02201NO,SP 022 -  Ghemme-Cavaglio-Suno,003045,Cavaglio d'Agogna,1,0,1,2,1,1
01,Piemonte,003,Novara,SP03152NO,SP 031/c -  Cavallirio-ex SS 142,003047,Cavallirio,1,0,1,2,1,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003049,Cerano,1,0,3,2,0,0
01,Piemonte,003,Novara,SP00601NO,"SP 006 -  Trasversale del Basso Novarese (1°, 2°, 3° e 4° Tronco)",003049,Cerano,1,0,1,1,0,0
01,Piemonte,003,Novara,SP03001NO,SP 030 -  di Comignago,003052,Comignago,1,0,2,1,0,0
01,Piemonte,003,Novara,SP08901NO,SP 089 -  Oleggio Castello-Comignago,003052,Comignago,1,0,1,2,0,0
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003058,Cureggio,1,0,1,3,0,0
01,Piemonte,003,Novara,SP02101NO,SP 021 -  Solarolo-Barengo-Borgomanero,003066,Fontaneto d'Agogna,2,1,2,4,1,0
01,Piemonte,003,Novara,SP12201NO,SP 122 -  di Fontaneto,003066,Fontaneto d'Agogna,1,0,3,2,1,0
01,Piemonte,003,Novara,SP01901NO,SP 019 -  Castelletto di Momo-Oleggio Castello (1° e 2° Tronco),003071,Gattico,1,0,1,2,0,0
01,Piemonte,003,Novara,SP10901NO,SP 109 -  di Maggiate,003071,Gattico,1,0,2,2,0,0
01,Piemonte,003,Novara,SP04501NO,SP 045 -  della Cremosina,003076,Gozzano,1,0,1,2,1,0
01,Piemonte,003,Novara,SP04601NO,SP 046 -  Occidentale del Lago d'Orta,003076,Gozzano,1,0,1,2,0,0
01,Piemonte,003,Novara,SP16701NO,SP 167 -  Borgomanero-Gozzano (con Raccordi),003076,Gozzano,1,0,1,1,0,0
01,Piemonte,003,Novara,SP00601NO,"SP 006 -  Trasversale del Basso Novarese (1°, 2°, 3° e 4° Tronco)",003077,Granozzo con Monticello,1,0,1,1,0,0
01,Piemonte,003,Novara,SP00901NO,SP 009 -  di Granozzo,003077,Granozzo con Monticello,2,0,9,4,1,1
01,Piemonte,003,Novara,SP03301NO,SP 033 -  Gozzano-Oleggio Castello,003082,Invorio,1,0,1,2,0,0
01,Piemonte,003,Novara,SP03350NO,SP 033/a -  di Briga (1° e 2° Tronco),003082,Invorio,1,0,1,2,1,0
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003082,Invorio,2,0,2,3,1,0
01,Piemonte,003,Novara,SP01601NO,SP 016 -  Est Sesia,003083,Landiona,1,0,1,1,0,0
01,Piemonte,003,Novara,SP03101NO,SP 031 -  Borgomanero-Prato Sesia,003088,Maggiora,1,0,1,3,0,1
01,Piemonte,003,Novara,SP01401NO,SP 014 -  di Castellazzo,003090,Mandello Vitta,2,0,3,2,0,1
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003091,Marano Ticino,2,0,5,5,1,0
01,Piemonte,003,Novara,SP03401NO,SP 034 -  dell'Alto Vergante,003095,Meina,3,0,3,5,1,1
01,Piemonte,003,Novara,SP03501NO,SP 035 -  Arona-San Carlo-Ghevio,003095,Meina,1,0,1,1,0,0
01,Piemonte,003,Novara,SP01701NO,SP 017 -  Ticino-Oleggio-Proh (1° e 2° Tronco),003100,Momo,1,0,1,1,0,0
01,Piemonte,003,Novara,SP00901NO,SP 009 -  di Granozzo,003106,Novara,2,0,2,3,0,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003108,Oleggio,6,0,8,10,2,0
01,Piemonte,003,Novara,SP01701NO,SP 017 -  Ticino-Oleggio-Proh (1° e 2° Tronco),003108,Oleggio,2,0,2,4,0,0
01,Piemonte,003,Novara,SP01850NO,SP 018/a -  Mezzomerico-Oleggio,003108,Oleggio,1,0,2,2,0,0
01,Piemonte,003,Novara,SP01950NO,SP 019/a -  di Vaprio d'Agogna,003109,Oleggio Castello,2,0,2,3,0,1
01,Piemonte,003,Novara,SP03901NO,SP 039 -  delle Due Riviere,003112,Orta San Giulio,1,0,1,1,1,0
01,Piemonte,003,Novara,SP15901NO,SP 159 -  Montrigiasco-Oleggio Castello,003114,Paruzzaro,1,0,2,1,0,0
01,Piemonte,003,Novara,SP04601NO,SP 046 -  Occidentale del Lago d'Orta,003115,Pella,1,0,1,2,0,1
01,Piemonte,003,Novara,SP14801NO,SP 148 -  Oleggio-Castelnovate-Pombia,003121,Pombia,1,1,0,2,0,1
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003131,Romentino,3,0,6,6,0,2
01,Piemonte,003,Novara,SP04701NO,SP 047 -  Pogno-Alzo,003133,San Maurizio d'Opaglio,1,0,3,2,0,1
01,Piemonte,003,Novara,SP01151NO,SP 011/b -  di Biandrate,003135,San Pietro Mosezzo,4,0,6,8,1,2
01,Piemonte,003,Novara,SP01501NO,SP 015 -  Fara-Borgovercelli (1° e 2° Tronco),003138,Sillavengo,1,0,2,1,0,0
01,Piemonte,003,Novara,SP01801NO,SP 018 -  Marano-Mezzomerico-Suno-Cressa,003143,Suno,2,0,2,3,1,0
01,Piemonte,003,Novara,SP01901NO,SP 019 -  Castelletto di Momo-Oleggio Castello (1° e 2° Tronco),003143,Suno,2,0,2,4,2,0
01,Piemonte,003,Novara,SP02201NO,SP 022 -  Ghemme-Cavaglio-Suno,003143,Suno,1,0,1,2,1,0
01,Piemonte,003,Novara,SP00701NO,SP 007 -  Terdobbiate-Tornaco,003146,Tornaco,1,0,1,2,1,0
01,Piemonte,003,Novara,SP00401NO,"SP 004 -  Ovesticino (1°, 2°, 3° e 4° Tronco)",003149,Trecate,5,0,11,11,1,1
01,Piemonte,003,Novara,SP00601NO,"SP 006 -  Trasversale del Basso Novarese (1°, 2°, 3° e 4° Tronco)",003149,Trecate,2,0,3,4,1,0
01,Piemonte,003,Novara,SP02401NO,SP 024 -  Agrate Conturbia-Comignago,003157,Veruno,1,0,1,2,1,0
01,Piemonte,003,Novara,SP01001NO,"SP 010 -  Cameriano-Casalino-Vinzaglio (1°, 2° e 3° Tronco)",003164,Vinzaglio,1,0,1,2,0,0
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004003,Alba,3,0,5,10,0,1
01,Piemonte,004,Cuneo,SP00302CN,SP 003 bis -,004003,Alba,4,0,8,11,1,0
01,Piemonte,004,Cuneo,SP02701CN,SP 027 -,004009,Bagnolo Piemonte,5,0,6,9,1,0
01,Piemonte,004,Cuneo,SP02705CN,SP 027 dir -,004009,Bagnolo Piemonte,1,0,2,2,1,0
01,Piemonte,004,Cuneo,SP01001CN,SP 010 -,004010,Baldissero d'Alba,2,0,3,5,0,1
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004011,Barbaresco,2,0,2,3,0,0
01,Piemonte,004,Cuneo,SP02801CN,SP 028 -,004012,Barge,1,0,1,2,0,1
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004012,Barge,4,0,5,7,1,0
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004013,Barolo,1,0,9,2,0,0
01,Piemonte,004,Cuneo,SP04201CN,SP 042 -,004016,Beinette,4,1,6,8,2,0
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004019,Bene Vagienna,3,1,4,5,1,0
01,Piemonte,004,Cuneo,SP15901CN,SP 159 -,004019,Bene Vagienna,3,0,4,4,1,0
01,Piemonte,004,Cuneo,SP20601CN,SP 206 -,004019,Bene Vagienna,1,0,3,2,0,0
01,Piemonte,004,Cuneo,SP04101CN,SP 041 -,004022,Bernezzo,1,0,3,2,1,0
01,Piemonte,004,Cuneo,SP21001CN,SP 210 -,004022,Bernezzo,1,0,3,2,0,0
01,Piemonte,004,Cuneo,SP23001CN,SP 230 -,004024,Borgomale,1,0,1,1,1,0
01,Piemonte,004,Cuneo,SP02101CN,SP 021 -,004025,Borgo San Dalmazzo,1,0,1,1,1,0
01,Piemonte,004,Cuneo,SP02301CN,SP 023 -,004025,Borgo San Dalmazzo,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP03201CN,SP 032 -,004027,Bossolasco,2,0,2,2,1,0
01,Piemonte,004,Cuneo,SP02101CN,SP 021 -,004028,Boves,6,0,8,10,0,1
01,Piemonte,004,Cuneo,SP24401CN,SP 244 -,004028,Boves,1,0,1,1,0,1
01,Piemonte,004,Cuneo,SP00701CN,SP 007 -,004029,Bra,7,1,8,12,0,2
01,Piemonte,004,Cuneo,SP04801CN,SP 048 -,004029,Bra,5,0,7,8,1,1
01,Piemonte,004,Cuneo,SP13401CN,SP 134 -,004029,Bra,1,0,2,2,1,0
01,Piemonte,004,Cuneo,SP29401CN,SP 294 -,004029,Bra,1,0,3,1,0,0
01,Piemonte,004,Cuneo,SP03601CN,SP 036 -,004030,Briaglia,2,0,4,4,1,0
01,Piemonte,004,Cuneo,SP18001CN,SP 180 -,004032,Brondello,1,0,2,2,0,0
01,Piemonte,004,Cuneo,SP02401CN,SP 024 -,004034,Busca,1,0,1,2,0,0
01,Piemonte,004,Cuneo,SP15501CN,SP 155 -,004034,Busca,1,0,2,2,0,0
01,Piemonte,004,Cuneo,SP17401CN,SP 174 -,004034,Busca,3,0,3,3,0,0
01,Piemonte,004,Cuneo,SP18801CN,SP 188 -,004034,Busca,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004037,Canale,1,0,2,2,1,0
01,Piemonte,004,Cuneo,SP02301CN,SP 023 -,004040,Caraglio,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP17401CN,SP 174 -,004040,Caraglio,5,0,11,11,0,2
01,Piemonte,004,Cuneo,SP21001CN,SP 210 -,004040,Caraglio,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004041,Caramagna Piemonte,4,0,8,11,0,1
01,Piemonte,004,Cuneo,SP16501CN,SP 165 -,004041,Caramagna Piemonte,5,0,11,7,0,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004042,Cardè,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP00901CN,SP 009 -,004043,Carrù,3,0,6,6,0,1
01,Piemonte,004,Cuneo,SP22401CN,SP 224 -,004043,Carrù,1,0,1,2,0,1
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004046,Castagnito,2,0,2,4,0,0
01,Piemonte,004,Cuneo,SP05001CN,SP 050 -,004046,Castagnito,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP00301CN,SP 003 -,004049,Castelletto Stura,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP31101CN,SP 311 -,004049,Castelletto Stura,1,0,2,2,0,0
01,Piemonte,004,Cuneo,SP17701CN,SP 177 -,004051,Castellinaldo d'Alba,1,0,1,2,0,0
01,Piemonte,004,Cuneo,SP11201CN,SP 112 -,004053,Castelmagno,1,0,2,2,1,0
01,Piemonte,004,Cuneo,SP00901CN,SP 009 -,004055,Castiglione Falletto,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP05101CN,SP 051 -,004056,Castiglione Tinella,1,1,0,1,0,0
01,Piemonte,004,Cuneo,SP04801CN,SP 048 -,004059,Cavallermaggiore,2,2,2,3,0,1
01,Piemonte,004,Cuneo,SP16501CN,SP 165 -,004059,Cavallermaggiore,2,0,3,3,0,0
01,Piemonte,004,Cuneo,SP19301CN,SP 193 -,004059,Cavallermaggiore,1,0,2,3,0,1
01,Piemonte,004,Cuneo,SP11601CN,SP 116 -,004060,Celle di Macra,1,0,3,2,0,1
01,Piemonte,004,Cuneo,SP16901CN,SP 169 -,004061,Centallo,3,0,3,4,1,0
01,Piemonte,004,Cuneo,SP17901CN,SP 179 -,004061,Centallo,1,0,2,2,0,0
01,Piemonte,004,Cuneo,SP31801CN,SP 318 -,004061,Centallo,2,0,2,5,2,1
01,Piemonte,004,Cuneo,SP29001CN,SP 290 -,004062,Ceresole Alba,1,1,0,1,0,0
01,Piemonte,004,Cuneo,SP02301CN,SP 023 -,004064,Cervasca,2,0,4,3,1,0
01,Piemonte,004,Cuneo,SP04101CN,SP 041 -,004064,Cervasca,3,0,7,6,0,0
01,Piemonte,004,Cuneo,SP10101CN,SP 101 -,004066,Ceva,1,0,3,2,0,0
01,Piemonte,004,Cuneo,SP22501CN,SP 225 -,004066,Ceva,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP00701CN,SP 007 -,004067,Cherasco,1,0,2,2,0,0
01,Piemonte,004,Cuneo,SP05801CN,SP 058 -,004067,Cherasco,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP00501CN,SP 005 -,004068,Chiusa di Pesio,1,1,2,1,0,0
01,Piemonte,004,Cuneo,SP04201CN,SP 042 -,004068,Chiusa di Pesio,2,1,1,2,1,0
01,Piemonte,004,Cuneo,SP21101CN,SP 211 -,004068,Chiusa di Pesio,2,1,2,3,1,0
01,Piemonte,004,Cuneo,SP01201CN,SP 012 -,004071,Clavesana,1,0,4,2,0,0
01,Piemonte,004,Cuneo,SP22401CN,SP 224 -,004071,Clavesana,1,1,1,2,0,1
01,Piemonte,004,Cuneo,SP01001CN,SP 010 -,004072,Corneliano d'Alba,2,0,4,4,1,0
01,Piemonte,004,Cuneo,SP02901CN,SP 029 -,004072,Corneliano d'Alba,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP17101CN,SP 171 -,004072,Corneliano d'Alba,1,0,2,2,0,0
01,Piemonte,004,Cuneo,SP01101CN,SP 011 -,004073,Cortemilia,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP00101CN,SP 001 -,004075,Costigliole Saluzzo,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP15601CN,SP 156 -,004075,Costigliole Saluzzo,1,0,2,1,0,0
01,Piemonte,004,Cuneo,SP16901CN,SP 169 -,004075,Costigliole Saluzzo,1,0,1,1,1,0
01,Piemonte,004,Cuneo,SP03101CN,SP 031 -,004076,Cravanzana,1,0,3,2,0,0
01,Piemonte,004,Cuneo,SP00501CN,SP 005 -,004078,Cuneo,3,0,5,5,1,1
01,Piemonte,004,Cuneo,SP02101CN,SP 021 -,004078,Cuneo,10,0,19,20,0,3
01,Piemonte,004,Cuneo,SP02501CN,SP 025 -,004078,Cuneo,10,0,16,23,2,4
01,Piemonte,004,Cuneo,SP17901CN,SP 179 -,004078,Cuneo,1,0,1,3,1,0
01,Piemonte,004,Cuneo,SP19701CN,SP 197 -,004078,Cuneo,6,0,7,10,2,0
01,Piemonte,004,Cuneo,SP22801CN,SP 228 -,004078,Cuneo,1,0,1,2,0,0
01,Piemonte,004,Cuneo,SP29801CN,SP 298 -,004078,Cuneo,2,0,2,3,1,1
01,Piemonte,004,Cuneo,SP30601CN,SP 306 -,004078,Cuneo,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP33701CN,SP 337 -,004079,Demonte,1,0,1,1,1,0
01,Piemonte,004,Cuneo,SP13001CN,SP 130 -,004080,Diano d'Alba,1,0,1,1,0,0
01,Piemonte,004,Cuneo,SP05601CN,SP 056 -,004081,Dogliani,1,0,3,2,0,0
01,Piemonte,004,Cuneo,SP16001CN,SP 160 -,004082,Dronero,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP22301CN,SP 223 -,004082,Dronero,1,0,1,2,1,0
01,Piemonte,004,Cuneo,SP02801CN,SP 028 -,004085,Envie,2,0,4,2,0,0
